,salary_id,employer_name,location_name,location_country,location_latitude,location_longitude,job_title,job_title_category,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus
0,1,opower,"san francisco, ca",US,37.77,-122.41,systems engineer,Engineering,13.0,2.0,125000.0,5000.0,0.0
1,3,walmart,"bentonville, ar",US,36.36,-94.2,senior developer,Software,15.0,8.0,65000.0,21800.483568075117,5000.0
2,4,vertical knowledge,"cleveland, oh",US,41.47,-81.67,software engineer,Software,4.0,1.0,86000.0,5000.0,6000.0
3,14,casino,eastern oregon,US,38.0,-97.0,it technician,Other,5.0,1.5,40000.0,0.0,500.0
4,16,tetra tech,"madison, wi",US,43.1,-89.5,lead interviewer,Other,4.0,2.5,45000.0,0.0,1500.0
5,17,knewton,new york city,US,38.0,-97.0,senior software engineer,Software,8.0,2.0,135000.0,0.0,0.0
6,24,pensco trust company,"denver, co",US,39.82,-105.1,senior software engineer,Software,10.0,1.5,120000.0,0.0,6000.0
7,30,purdue,"west lafayette, in",US,40.44,-86.91,web developer,Web,2.0,1.5,60000.0,21800.483568075117,8066.263736263736
8,39,magento commerce,"charleston, sc",US,32.78,-79.99,member of technical staff,Other,19.0,1.0,131000.0,21800.483568075117,8066.263736263736
9,40,oracle,"bala cynwyd, pa",US,40.01,-75.22,student intern co-op,Other,0.0,0.0,24.0,0.0,0.0
10,45,klick,"toronto, canada",CA,60.0,-95.0,full stack developer,Web,5.0,3.0,85000.0,0.0,5000.0
11,46,small consulting shop,"durham, nc",US,35.98,-78.91,developer,Software,10.0,3.5,150000.0,21800.483568075117,8066.263736263736
12,48,nbc universal,new york,US,38.0,-97.0,senior analyst,Data,2.0,1.5,55000.0,0.0,0.0
13,59,quick left,boulder co,US,38.0,-97.0,senior developer,Software,6.0,1.0,120000.0,0.0,0.0
14,60,1&1 development srl,"bucharest, romania",OM,21.0,57.0,software developer,Software,5.0,2.0,17264.0,0.0,0.0
15,62,early-stage startup,"stockholm, sweden",SE,62.0,15.0,ios developer,Software,8.0,0.8,36.5,0.0,0.0
16,64,rei systems,"sterling, va",US,38.86,-77.05,associate software engineer,Software,1.0,1.0,55000.0,21800.483568075117,8066.263736263736
17,69,mitsubishi hitachi power systems america,"orlando, florida",US,28.5,-81.37,steam turbine service engineer,Engineering,4.0,1.0,80001.0,10000.0,8066.263736263736
18,70,startup,"detroit, mi",US,42.38,-83.1,senior engineer,Engineering,8.0,3.0,100000.0,0.0,0.0
19,74,sf startup,"san francisco, ca",US,37.77,-122.41,web developer,Web,5.0,0.5,125000.0,5000.0,10.0
20,77,intel,"hillsboro, oregon",US,45.52,-122.85,product development engineer,Software,2.5,2.5,82000.0,21800.483568075117,8066.263736263736
21,79,city of austin,"austin, tx",US,30.26,-97.74,it programmer,Other,40.0,15.0,103000.0,0.0,1500.0
22,88,early-stage startup,"denver, co",US,39.82,-105.1,director of product,Management,5.0,3.0,80000.0,21800.483568075117,8066.263736263736
23,89,social tables,washington dc,US,38.0,-97.0,engineer,Engineering,2.0,1.0,80000.0,5000.0,8066.263736263736
24,90,loyalty new zealand,"wellington, new zealand",NZ,-41.0,174.0,software engineer,Software,2.0,2.0,50000.0,21800.483568075117,5000.0
25,91,freelance,"denver, co",US,39.82,-105.1,software engineer,Software,20.0,11.0,190000.0,0.0,0.0
26,95,.gov,"albany, ny",US,42.66,-73.79,architect,Other,18.0,16.0,119000.0,0.0,2000.0
27,103,stronghold data,joplin mo,US,38.0,-97.0,teir two tech,Other,9.0,4.0,38000.0,0.0,1000.0
28,104,self-employed,"jersey city, nj",JE,49.25,-2.17,"consultant, cto as needed",Other,8.0,1.0,325000.0,0.0,0.0
29,109,comcast,"philadelphia, pa",US,39.95,-75.16,python engineer,Engineering,5.0,1.0,138000.0,0.0,0.0
30,112,linkedin,"san jose, ca",US,37.38,-121.89,site reliability engineer,Engineering,4.0,1.0,140000.0,21800.483568075117,14000.0
31,114,nara logics,"cambridge, ma",US,42.35,-71.06,software developer,Software,12.0,4.0,115000.0,21800.483568075117,8066.263736263736
32,118,small b2b company,"barcelona, spain",ES,40.0,-4.0,system administrator,Management,10.0,10.0,1575.0,0.0,3000.0
33,120,microsoft,"redmond, wa",US,47.68,-122.12,software engineer 1,Software,1.0,1.0,105000.0,15000.0,8066.263736263736
34,124,nyc singles looking to fuck,new york city,US,38.0,-97.0,horny,Other,3.0,0.5,420000.0,69.0,69.0
35,125,startup,"san francisco, ca",US,37.77,-122.41,software engineer,Software,2.5,1.0,100000.0,0.0,0.0
36,127,cornell,"ithaca, ny",US,42.44,-76.5,phd student,Other,4.0,4.0,28500.0,0.0,0.0
37,128,microsoft,"redmond, wa",US,47.68,-122.12,sde,Software,4.0,2.0,275000.0,0.0,2.0
38,132,too small to say,"oklahoma city, ok",US,35.46,-97.51,web developer general it,Web,10.0,7.5,88000.0,0.0,8000.0
39,138,analytics company,"raleigh, nc",US,35.82,-78.65,software developer,Software,11.0,2.0,103000.0,21800.483568075117,12000.0
40,142,epic,"verona, wisconsin",US,42.98,-89.53,software developer,Software,4.0,2.0,94000.0,21800.483568075117,2000.0
41,143,evry,"karlstad, sweden",SE,62.0,15.0,consultant,Other,3.0,2.0,380000.0,21800.483568075117,8066.263736263736
42,152,texas tech  system,"lubbock, tx",US,33.57,-101.87,programmer analyst iii,Data,7.0,3.0,55000.0,0.0,0.0
43,153,unc-ch/ncsu joint biomedical engr. dept,"raleigh, nc",US,35.82,-78.65,phd student,Other,4.0,1.0,24073.0,0.0,0.0
44,156,investment bank,"new york, ny",US,40.71,-73.99,m&a analyst,Data,1.0,1.0,85000.0,15000.0,70000.0
45,161,ihs,poland,PL,52.0,20.0,software engineer,Software,4.0,2.0,30000.0,21800.483568075117,8066.263736263736
46,162,conde nast,"new york city, ny",US,40.71,-73.99,software engineer - level 2,Software,8.0,4.0,112000.0,0.0,2.0
47,167,mid-size fundraising startup,"san francisco, ca",US,37.77,-122.41,senior software engineer,Software,11.0,0.0,165000.0,0.0,0.0
48,168,starbucks coffee company,"seattel, wa",US,38.0,-97.0,senior application developer,Software,10.0,3.0,127000.0,0.0,15.0
49,191,apple,95014,US,37.3,-122.09,senior system engineer,Engineering,9.0,1.0,130000.0,20000.0,8066.263736263736
50,193,amazon,98102,US,47.61,-122.33,ux designer ii,Other,1.0,1.0,12000.0,55000.0,15000.0
51,195,walmartlabs,94086,US,37.38,-122.01,principal/lead software engineer,Software,14.0,4.0,190000.0,150000.0,50000.0
52,211,intel,"hillsboro, oregon",US,45.52,-122.85,computer hardware engineer,Engineering,1.5,1.5,72000.0,0.0,0.0
53,215,amazon,98105,US,47.61,-122.33,ux designer ii,Other,1.0,1.0,120000.0,0.0,0.0
54,217,small ~15 startup,israel,IL,31.47,35.13,senior software engineer,Software,8.0,2.0,90000.0,21800.483568075117,8066.263736263736
55,219,municipality,"bremerhaven, germany",DE,51.0,9.0,software developer,Software,11.0,7.0,54100.0,21800.483568075117,3595.0
56,222,microsoft,98004,US,47.61,-122.21,software engineer 2,Software,4.0,3.5,115000.0,50000.0,15000.0
57,230,analyst warehouse,dallas tx,US,38.0,-97.0,software developer,Software,10.0,1.0,90000.0,0.0,0.0
58,249,dupont pioneer,"johnston, iowa",US,41.68,-93.7,software developer,Software,10.0,3.0,125000.0,10000.0,15000.0
59,252,newspaper company,california,US,38.0,-97.0,cto,Management,8.0,1.0,100000.0,0.0,0.0
60,253,bhhc,"omaha, ne",US,41.15,-95.92,fp&a analyst,Data,3.0,3.0,46500.0,0.0,0.0
61,254,optum,"plymouth, mn",US,44.96,-93.26,software engineer,Software,6.0,1.0,85000.0,3000.0,5000.0
62,256,american express,"phoenix, arizona",US,33.45,-112.06,intern,Other,0.0,0.0,60000.0,5000.0,8066.263736263736
63,262,salesforce,"seattle, wa",US,47.61,-122.33,senior software engineer,Software,3.0,2.0,125000.0,21800.483568075117,18000.0
64,265,directv/at&t,"culver city, ca",US,33.99,-118.39,application engineer,Engineering,5.0,4.0,79000.0,0.0,10000.0
65,273,sunpower,"richmond, ca",US,37.96,-122.38,financial engineer,Engineering,0.0,1.0,87000.0,0.0,8000.0
66,276,mri software llc,"solon, oh",US,41.38,-81.44,software engineer,Software,3.0,1.0,48500.0,21800.483568075117,8066.263736263736
67,279,pricespy,"Ì_ngelholm, sweden",SE,62.0,15.0,agent developer,Software,0.0,1.0,300000.0,0.0,0.0
68,294,justice systems,"albuquerque, nm",US,35.11,-106.62,software engineer,Software,2.0,1.0,51000.0,0.0,0.0
69,305,a stealth startup,washington d.c.,US,38.0,-97.0,lead,Other,17.0,1.0,175000.0,0.0,10000.0
70,311,myself,"rennes, france",FR,46.0,2.0,3d graphics engineer,Engineering,5.0,1.5,15000.0,21800.483568075117,8066.263736263736
71,313,iqmetrix,"regina, sk canada",CA,60.0,-95.0,software developer,Software,0.0,1.0,55000.0,0.0,0.0
72,317,delaware north,"buffalo, ny",US,42.88,-78.85,data visualization engineer,Data,3.0,0.0,80000.0,21800.483568075117,8066.263736263736
73,324,series c saas provider,"san francisco, ca",US,37.77,-122.41,full stack engineer,Web,16.0,2.0,132000.0,0.0,0.0
74,325,garmin,"olathe, ks",US,38.88,-94.81,software engineer 2,Software,2.75,2.75,72200.0,4000.0,0.0
75,326,of oklahoma,"norman, ok",US,35.22,-97.34,it support technician iii,Other,16.0,14.0,37500.0,0.0,0.0
76,327,aig,"wilton, ct usa",US,41.18,-73.42,microsoft developer for release management (grade 22),Software,20.0,2.0,165000.0,20000.0,0.0
77,337,nope,united states,US,38.0,-97.0,software developer,Software,5.0,4.0,61000.0,1000.0,1000.0
78,340,amazon,"seattle, wa",US,47.61,-122.33,sde i,Software,2.0,0.5,105000.0,30000.0,8066.263736263736
79,342,igs energy,"columbus, oh",US,39.98,-82.98,application developer,Software,3.0,1.0,65000.0,0.0,5000.0
80,351,spotx,"denver, co",US,39.82,-105.1,software engineer,Software,7.0,2.0,84000.0,1500.0,1500.0
81,355,perk,"austin, tx",US,30.26,-97.74,developer,Software,2.0,0.0,54000.0,2500.0,0.0
82,358,building robotics,"oakland, ca",US,37.72,-122.2,senior backend engineer,Engineering,9.0,2.0,145000.0,21800.483568075117,8066.263736263736
83,364,ibm,"san diego, ca",US,32.71,-117.16,software developer,Software,9.0,8.0,151000.0,15000.0,5000.0
84,365,quicken loans,"detroit, mi",US,42.38,-83.1,sr. software engineer,Software,5.0,3.0,82000.0,0.0,13000.0
85,366,bank,"stockholm, sweden",SE,62.0,15.0,junior developer,Software,1.0,1.0,48000.0,0.0,3000.0
86,371,of washington,"seattle, wa",US,47.61,-122.33,data scientist,Data,10.0,4.0,101000.0,0.0,0.0
87,374,state of oregon,oregon,US,38.0,-97.0,senior software developer,Software,10.0,5.0,80000.0,0.0,0.0
88,378,evertec,puerto rico,PR,18.25,-66.5,software developer,Software,2.5,1.5,40000.0,21800.483568075117,2.0
89,379,nist,"gaithersburg, md",US,39.14,-77.21,postdoc,Other,7.0,1.0,67000.0,0.0,0.0
90,387,bank,"warsaw, poland",PL,52.0,20.0,data mining analyst,Data,6.0,5.0,30000.0,0.0,0.0
91,391,bi esfera,"asunciÌ_n, paraguay",PY,-23.0,-58.0,senior developer,Software,10.0,4.0,38400.0,0.0,3200.0
92,393,guidewire,"dublin, ireland",IE,53.0,-8.0,consultant,Other,4.0,3.0,42000.0,0.0,6300.0
93,395,new york mets,"new york, new york",US,38.0,-97.0,pitcher,Other,20.0,3.0,1000000.0,4500000.0,500000.0
94,399,ticket broker,northern california,US,38.0,-97.0,chief of technology,Other,15.0,3.0,125000.0,0.0,6000.0
95,401,ibm canada,"toronto, canada",CA,60.0,-95.0,peoplesoft administrator,Management,15.0,10.0,112000.0,0.0,0.0
96,403,freelance/consulting,"vancouver, canada",CA,60.0,-95.0,software engineer,Software,9.0,7.0,270000.0,21800.483568075117,8066.263736263736
97,405,cisco,canada,CA,60.0,-95.0,software engineer,Software,15.0,3.0,110000.0,0.0,14000.0
98,406,boutique development consulting,"denver,  co",US,39.82,-105.1,consultant,Other,4.0,1.0,88000.0,21800.483568075117,4500.0
99,407,self-employed,"kingston, canada",CA,60.0,-95.0,consultant,Other,10.0,1.0,180000.0,21800.483568075117,8066.263736263736
100,411,missouri  of science and technology,"rolla, mo, usa",US,37.94,-91.76,secondary cluster administrator,Management,3.0,1.0,43000.0,0.0,0.0
101,417,solidfire,"boulder, co",US,40.02,-105.25,senior software engineer,Software,4.0,2.0,113000.0,0.0,9000.0
102,435,amazon,"seattle, wa",US,47.61,-122.33,sr. product manager,Management,7.0,2.7,128000.0,50000.0,8066.263736263736
103,441,microsoft,"seattle, wa",US,47.61,-122.33,software development engineer,Software,10.0,10.0,190000.0,0.0,65000.0
104,443,simplotel,"bangalore, india",IN,20.0,77.0,senior software engineer,Software,3.5,1.0,18000.0,0.0,8066.263736263736
105,446,popsugar,"san francisco, ca",US,37.77,-122.41,senior software engineer,Software,12.0,1.0,135000.0,0.0,0.0
106,466,private,"stuart, fl",US,27.19,-80.24,web developer,Web,10.0,2.0,75000.0,0.0,0.0
107,475,i.b.m.,north carolina,US,38.0,-97.0,senior software engineer,Software,18.0,12.0,29000.0,0.0,0.0
108,479,liveperson,"atlanta, georgia",GE,42.0,43.5,devops engineer,Engineering,1.0,1.0,46999.0,0.0,0.0
109,480,facebook,"seattle, wa usa",US,47.61,-122.33,software engineer,Software,7.0,3.0,167000.0,25000.0,25000.0
110,487,typical norwegian consulting firm,"oslo, norway",NO,62.0,10.0,android developer,Software,2.0,0.5,450000.0,0.0,0.0
111,489,ignition one,new york city,US,38.0,-97.0,software engineer,Software,8.0,1.0,155000.0,0.0,36000.0
112,492,lockheed martin,"owego, ny",US,42.1,-76.26,associate electrical engineer,Engineering,1.0,1.0,60528.0,0.0,0.0
113,494,anaheim ducks,"anaheim, ca",US,33.83,-117.88,"professional ice hockey player, center",Other,16.0,10.0,9250000.0,5000000.0,8066.263736263736
114,495,optum,"boston, ma",US,42.35,-71.06,junior systems engineer,Engineering,1.0,3.0,80000.0,0.0,5.0
115,499,intel,"santa clara, ca",US,37.34,-121.95,senior software engineer,Software,12.0,4.0,145000.0,0.0,30000.0
116,501,viacom,new york city,US,38.0,-97.0,ios developer,Software,1.0,0.0,92000.0,0.0,0.0
117,502,education,florida,US,38.0,-97.0,it director,Management,20.0,10.0,75000.0,21800.483568075117,8066.263736263736
118,517,paychex,"rochester, ny",US,43.16,-77.61,junior java developer,Software,2.0,0.0,60000.0,0.0,8066.263736263736
119,518,midstage startup,"san francisco, ca",US,37.77,-122.41,software developer,Software,1.0,1.0,120000.0,0.0,12000.0
120,519,microsoft,"redmond, wa",US,47.68,-122.12,software developer,Software,2.0,2.0,120000.0,8000.0,8000.0
121,521,nokia,canada,CA,60.0,-95.0,software development engineer,Software,3.0,3.0,57450.0,21800.483568075117,7.0
122,523,city of college station,"college station, tx",US,30.6,-96.31,systems analyst,Data,2.0,1.0,51000.0,0.0,0.0
123,531,harvard,"cambridge, ma",US,42.35,-71.06,graduate student / research assistant,Other,6.0,6.0,32000.0,0.0,0.0
124,532,nasa,washington dc,US,38.0,-97.0,software engineer,Software,1.0,1.0,78000.0,21800.483568075117,8066.263736263736
125,537,amex,new york,US,38.0,-97.0,software engineer,Software,3.0,1.0,98000.0,9000.0,8066.263736263736
126,538,linklaters,new york city,US,38.0,-97.0,it support engineer,Engineering,6.0,0.0,50000.0,0.0,0.0
127,542,exl landa,chico ca,US,38.0,-97.0,software qa tech,Software,5.0,5.0,45000.0,21800.483568075117,2000.0
128,544,netsuite,"oklahoma city, ok",US,35.46,-97.51,sr. software engineer ii,Software,15.0,1.0,120000.0,0.0,0.0
129,546,netlight consulting,"stockholm, sweden",SE,62.0,15.0,consultant,Other,2.0,1.0,52200.0,0.0,0.0
130,556,quintiq,"radnor, pa",US,39.96,-75.35,algorithm expert,Other,5.0,1.0,80000.0,0.0,4000.0
131,561,vml,"kansas city, mo",US,39.1,-94.62,interactive web developer,Web,4.0,1.0,55000.0,0.0,0.0
132,562,c2s tech,"redmond, wa",US,47.68,-122.12,front end developer,Web,5.0,0.5,60000.0,0.0,0.0
133,564,earwigs,monaco,MC,43.73,7.4,lead earwig specialist,Other,10.0,10.0,1000000.0,1000000.0,1000000.0
134,566,12 employee startup,"calgary, canada",CA,60.0,-95.0,front end web developer,Web,3.0,1.0,70000.0,0.0,0.0
135,570,amazon,"seattle, wa",US,47.61,-122.33,software development engineer ii,Software,4.0,2.0,121000.0,38000.0,0.0
136,571,of rochester brain and cognitive sciences,rochester ny,US,38.0,-97.0,graduate student,Other,3.0,3.0,26000.0,0.0,0.0
